EventID;Time;Longitude;Latitude;depth;magnitude;magnitudet;region;author;mode
"usp2016cjrk";2016-02-03T18:04:50.363Z;-44.044;-20.370;0.0;2.5;"mR";"Moeda/MG";"jroberto";M
"usp2016choc";2016-02-02T14:08:58.179Z;-43.735;-22.968;0.0;2.2;"mR";"Itaguai";"jroberto";M
"usp2016cdki";2016-01-31T07:41:51.947Z;-74.141;-8.387;167.4;5.0;"mb";"Peru-Brazil Border Region";"jroberto@vitoria";M
"usp2016cdcz";2016-01-31T03:59:11.489Z;-60.302;-16.570;0.0;3.7;"mb";"Central Bolivia";"jroberto";M
"usp2016cbou";2016-01-30T07:40:26.772Z;-49.091;-13.871;0.0;2.7;"mR";"Estrela do Norte/GO";"jroberto";M
"usp2016bxlt";2016-01-28T01:36:01.578Z;-47.454;-23.607;0.0;2.4;"mR";"Votorantim/SP";"jroberto";M
"usp2016buua";2016-01-26T14:21:43.052Z;-52.018;-26.865;0.0;2.3;"mR";"Ponte Serrada/SC";"jroberto";M
"usp2016bmua";2016-01-22T05:16:45.187Z;-56.702;-11.678;0.0;2.7;"MLv";"Novo Horizonte do Norte/MT";"jroberto";M
"usp2016blue";2016-01-21T16:13:10.525Z;-51.121;-23.330;0.0;1.8;"mR";"Londrina/PR";"jroberto";M
"usp2016bjzo";2016-01-20T16:40:05.708Z;-53.302;-8.554;0.0;3.4;"mR";"Rio Peti/PA";"jroberto";M
"usp2016bixq";2016-01-20T02:33:46.535Z;-61.040;1.564;0.0;3.1;"mR";"Caracarai/RR";"jroberto";M
"usp2016bixo";2016-01-20T02:31:07.534Z;-47.400;-23.602;0.0;2.4;"mR";"Votorantim/SP";"jroberto";M
"usp2016bhtr";2016-01-19T11:26:09.439Z;-51.169;-23.337;0.0;0.9;"MLv";"Londrina/PR";"jroberto";M
"usp2016bhsg";2016-01-19T10:42:55.359Z;-51.171;-23.319;0.0;1.3;"MLv";"Londrina/PR";"jroberto";M
"usp2016bhqu";2016-01-19T09:58:01.000Z;-51.165;-23.326;0.0;1.5;"MLv";"Londrina/PR";"jroberto";M
"usp2016bgzl";2016-01-19T01:11:41.483Z;-74.185;-8.266;155.7;4.0;"mb";"Peru-Brazil Border Region";"JRoberto";M
"usp2016bgmd";2016-01-18T18:29:12.534Z;-50.704;-14.297;0.0;2.5;"mR";"Cocalinho/MT";"jroberto";M
"usp2016bfid";2016-01-18T03:19:02.115Z;-39.899;-3.800;0.0;2.1;"mR";"Iraucuba/CE";"jroberto";M
"usp2016bfem";2016-01-18T01:29:05.318Z;-72.965;-6.075;10.0;4.4;"mb";"Peru-Brazil Border Region";"JRoberto";M
"usp2016bdgh";2016-01-17T00:06:40.760Z;-44.472;-22.850;0.0;2.5;"mR";"Arapei/SP";"JRoberto";M
"usp2016base";2016-01-15T14:43:32.370Z;-56.175;-12.091;0.0;2.8;"mR";"Sorriso/MT";"jroberto";M
"usp2016axgf";2016-01-13T17:16:27.243Z;-47.395;-23.511;0.0;2.4;"mR";"Votorantim/SP";"jroberto";M
"usp2016awmf";2016-01-13T07:09:57.207Z;-73.361;-7.913;135.3;3.8;"mb";"Peru-Brazil Border Region";"JRoberto";M
"usp2016awdz";2016-01-13T02:59:37.441Z;-39.147;-15.299;0.0;1.6;"mR";"Una/BA";"JRoberto";M
"usp2016avns";2016-01-12T18:46:28.481Z;-39.009;-15.234;0.0;1.8;"mR";"Una/BA";"JRoberto";M
"usp2016avbr";2016-01-12T12:42:09.209Z;-51.151;-23.299;0.0;1.6;"mR";"Londrina/PR";"jroberto";M
"usp2016auzz";2016-01-12T11:51:10.590Z;-73.707;-8.803;133.0;4.5;"mb";"Peru-Brazil Border Region";"Cleusa";M
"usp2016aujy";2016-01-12T03:44:35.193Z;-50.787;-22.878;0.0;2.0;"mR";"Florinia/SP";"jroberto";M
"usp2016atpk";2016-01-11T17:21:35.401Z;-39.877;-3.809;0.0;2.3;"mR";"Iraucuba/CE";"JRoberto";M
"usp2016asnz";2016-01-11T03:31:06.878Z;-39.816;-15.154;0.0;2.1;"mR";"Itaju do Colonia/BA";"JRoberto";M
"usp2016asmh";2016-01-11T02:39:34.799Z;-51.169;-23.278;0.0;1.0;"M";"Londrina/PR";"jroberto";M
"usp2016arni";2016-01-10T14:03:09.031Z;-39.734;-15.127;0.0;3.0;"mR";"Itaju do Colonia/BA";"JRoberto";M
"usp2016aoty";2016-01-09T01:58:22.806Z;-44.698;-12.897;0.0;2.5;"mR";"Correntina/BA";"JRoberto";M
"usp2016aksj";2016-01-06T20:39:11.370Z;-39.916;-3.826;0.0;2.4;"mR";"Iraucuba/CE";"JRoberto";M
"usp2016aksk";2016-01-06T20:38:42.162Z;-39.886;-3.776;0.0;2.6;"mR";"Iraucuba/CE";"JRoberto";M
"usp2016ahmv";2016-01-05T02:25:24.065Z;-74.069;-8.144;152.8;4.4;"mb";"Peru-Brazil Border Region";"JRoberto";M
"usp2016aenb";2016-01-03T11:08:34.209Z;-70.712;-10.859;631.0;4.7;"mb";"Peru-Brazil Border Region";"jroberto";M
"usp2016adrw";2016-01-03T00:25:36.497Z;-45.142;-2.546;0.0;3.0;"mR";"Pinheiro/MA";"jroberto";M
"usp2016ablg";2016-01-01T18:49:34.968Z;-51.148;-23.384;0.0;1.9;"mR";"Londrina/PR";"JRoberto";M
"usp2016aben";2016-01-01T15:25:25.219Z;-43.164;-14.487;0.0;2.8;"mR";"Palmas de Monte Alto/BA";"JRoberto";M
"usp2015zezp";2015-12-25T11:52:16.649Z;-39.827;-3.817;0.0;3.5;"mR";"Iraucuba/CE";"JRoberto";M
"usp2015zaqe";2015-12-23T02:34:29.239Z;-74.016;-5.997;10.0;4.2;"mb";"Northern Peru";"JRoberto";M
"usp2015yuyw";2015-12-20T00:08:43.258Z;-71.208;-8.790;10.0;4.2;"mb";"Western Brazil";"JRoberto";M
"usp2015ytwu";2015-12-19T09:57:02.927Z;-43.949;-15.286;0.0;2.3;"mR";"Itacarambi/MG";"JRoberto";M
"usp2015ytrr";2015-12-19T07:22:57.429Z;-44.749;-15.047;0.0;2.0;"mR";"Bonito de Minas/MG";"JRoberto";M
"usp2015ytrc";2015-12-19T07:04:27.360Z;-43.830;-15.074;0.0;2.3;"mR";"Matias Cardoso/MG";"JRoberto";M
"usp2015ypce";2015-12-16T18:59:30.363Z;-50.921;-14.648;0.0;2.7;"mR";"Cocalinho/MT";"JRoberto";M
"usp2015ynio";2015-12-15T19:57:10.884Z;-56.643;-11.663;0.0;1.7;"MLv";"Novo Horizonte do Norte/MT";"JRoberto";M
"usp2015ymww";2015-12-15T14:02:39.984Z;-50.637;-24.384;0.0;1.8;"mR";"Telemaco Borba/PR";"JRoberto";M
"usp2015ykpy";2015-12-14T08:16:06.978Z;-51.147;-23.350;0.0;1.8;"mR";"Londrina/PR";"JRoberto";M
"usp2015ykob";2015-12-14T07:19:55.634Z;-57.103;-26.043;10.0;2.8;"mR";"Paraguay";"JRoberto";M
"usp2015yjoy";2015-12-13T18:37:34.181Z;-38.811;-3.737;0.0;2.4;"mR";"Caucaia/CE";"JRoberto";M
"usp2015yjng";2015-12-13T17:46:19.217Z;-50.275;-8.085;0.0;3.3;"mR";"Redencao/PA";"JRoberto";M
"usp2015ybzk";2015-12-09T14:49:53.010Z;-43.862;-10.682;0.0;3.8;"mR";"Mansidao/BA";"JRoberto";M
"usp2015xyuw";2015-12-07T21:08:03.480Z;-55.281;-10.617;0.0;3.2;"mR";"Terra Nova do Norte/MT";"JRoberto";M
"usp2015xoew";2015-12-02T01:41:15.260Z;-49.841;-21.984;0.0;2.8;"mR";"Julio Mesquita/SP";"JRoberto";M
"usp2015xjke";2015-11-29T10:41:31.005Z;-71.295;-10.262;647.4;4.1;"mb";"Peru-Brazil Border Region";"JRoberto";M
"usp2015xezt";2015-11-27T00:52:54.623Z;-71.178;-9.379;627.0;5.1;"mb";"Peru-Brazil Border Region";"Cleusa";M
"usp2015xeru";2015-11-26T20:50:48.025Z;-70.924;-10.435;589.5;3.8;"mb";"Peru-Brazil Border Region";"JRoberto";M
"usp2015xedq";2015-11-26T13:42:24.886Z;-71.145;-9.818;593.0;4.8;"mb";"Peru-Brazil Border Region";"Cleusa";M
"usp2015xdol";2015-11-26T06:01:23.195Z;-71.265;-9.269;605.9;4.8;"mb";"Jordao/AC";"JRoberto";M
"usp2015xdnx";2015-11-26T05:45:18.048Z;-71.334;-9.271;604.9;6.2;"mb";"Jordao/AC";"JRoberto";M
"usp2015xdce";2015-11-25T23:49:34.375Z;-71.157;-10.456;592.8;4.2;"mb";"Peru-Brazil Border Region";"JRoberto";M
"usp2015xcsf";2015-11-25T18:47:55.453Z;-70.594;-10.381;660.0;4.7;"mb";"Santa Rosa do Purus/AC";"JRoberto";M
"usp2015xbzr";2015-11-25T09:26:22.711Z;-71.416;-8.669;651.3;4.9;"mb";"Tarauaca/AC";"JRoberto";M
"usp2015xbpy";2015-11-25T04:30:30.187Z;-71.034;-10.073;598.8;4.0;"mb";"Peru-Brazil Border Region";"JRoberto";M
"usp2015xbjd";2015-11-25T01:05:00.972Z;-71.226;-9.866;615.0;4.1;"mb";"Jordao/AC";"Cleusa";M
"usp2015xbgw";2015-11-24T23:55:20.416Z;-70.920;-10.356;617.0;4.2;"mb";"Peru-Brazil Border Region";"JRoberto";M
"usp2015xbgm";2015-11-24T23:44:14.064Z;-71.100;-10.608;595.0;4.4;"mb";"Peru-Brazil Border Region";"Cleusa";M
"usp2015xbes";2015-11-24T22:50:50.004Z;-71.473;-10.159;594.8;7.5;"Mw(mB)";"Peru-Brazil Border Region";"bruno@maverick.local";M
"usp2015xbem";2015-11-24T22:45:37.150Z;-71.127;-10.667;597.3;7.0;"Mw(mB)";"Peru-Brazil Border Region";"bruno@maverick.local";M
"usp2015xavm";2015-11-24T18:10:07.260Z;-70.947;-10.481;586.7;4.0;"mb";"Peru-Brazil Border Region";"JRoberto";M
"usp2015wsqo";2015-11-20T06:35:34.374Z;-73.229;-7.854;150.7;4.1;"mb";"Mancio Lima/AC";"JRoberto";M
"usp2015wlgq";2015-11-16T05:37:52.378Z;-43.979;-15.227;0.0;2.3;"mR";"Itacarambi/MG";"JRoberto";M
"usp2015wlgn";2015-11-16T05:34:44.045Z;-43.945;-15.225;0.0;1.9;"mR";"Itacarambi/MG";"JRoberto";M
"usp2015wjvp";2015-11-15T10:55:08.493Z;-48.460;-12.284;0.0;2.9;"mR";"Peixe/TO";"JRoberto";M
"usp2015wijf";2015-11-14T15:31:43.807Z;-56.297;-19.484;0.0;2.4;"mR";"Miranda/MS";"JRoberto";M
"usp2015wgvt";2015-11-13T19:37:15.064Z;-36.022;-9.267;0.0;2.4;"mR";"Branquinha/AL";"jroberto";M
"usp2015wfne";2015-11-13T02:07:04.082Z;-43.839;-15.184;0.0;2.7;"mR";"Jaiba/MG";"JRoberto";M
"usp2015wfnb";2015-11-13T02:04:31.027Z;-43.902;-15.164;0.0;2.4;"mR";"Itacarambi/MG";"JRoberto";M
"usp2015wfmr";2015-11-13T01:52:23.010Z;-43.879;-15.153;0.0;2.8;"mR";"Itacarambi/MG";"JRoberto";M
"usp2015walv";2015-11-10T07:45:58.127Z;-43.477;-20.203;0.0;2.1;"mR";"Ouro Preto/MG";"JRoberto";M
"usp2015waix";2015-11-10T06:17:02.209Z;-43.437;-20.207;0.0;1.9;"mR";"Ouro Preto/MG";"JRoberto";M
"usp2015vzqx";2015-11-09T21:11:08.157Z;-56.399;-19.547;0.0;3.2;"mR";"Miranda/MS";"JRoberto";M
"usp2015vzkg";2015-11-09T17:49:34.028Z;-49.473;-14.216;0.0;2.9;"mR";"Nova Iguacu de Goias/GO";"JRoberto";M
"usp2015vtjv";2015-11-06T10:48:36.159Z;-56.326;-19.399;0.0;2.9;"mR";"Miranda/MS";"marcelo";M
"usp2015vsxb";2015-11-06T04:20:35.667Z;-40.191;-14.723;0.0;2.9;"mR";"Nova Canaa/BA";"bruno";M
"usp2015vswg";2015-11-06T03:56:54.936Z;-56.283;-19.405;0.0;3.1;"mR";"Miranda/MS";"JRoberto";M
"usp2015vswf";2015-11-06T03:55:36.887Z;-56.313;-19.397;0.0;2.2;"mR";"Miranda/MS";"JRoberto";M
"usp2015vsvy";2015-11-06T03:47:09.326Z;-56.264;-19.385;0.0;4.0;"mR";"Miranda/MS";"bruno@lab88";M
"usp2015vsdj";2015-11-05T18:23:31.000Z;-56.250;-20.483;0.0;2.2;"MLv";"Miranda/MS";"JRoberto";M
"usp2015vscm";2015-11-05T17:56:42.074Z;-43.501;-20.197;0.0;2.0;"mR";"Ouro Preto/MG";"JRoberto";M
"usp2015vrzb";2015-11-05T16:13:52.033Z;-43.479;-20.199;0.0;2.6;"mR";"Ouro Preto/MG";"bruno";M
"usp2015vrza";2015-11-05T16:12:15.075Z;-43.501;-20.079;0.0;2.4;"mR";"Catas Altas/MG";"JRoberto";M
"usp2015vdkv";2015-10-28T17:10:55.933Z;-71.221;-9.644;602.8;4.5;"mb";"Santa Rosa do Purus/AC";"JRoberto";M
"usp2015vbuj";2015-10-27T19:40:17.882Z;-40.861;-19.079;0.0;2.1;"mR";"Pancas/ES";"JRoberto";M
"usp2015uxbb";2015-10-25T05:22:31.903Z;-40.592;-3.269;0.0;2.5;"mR";"Uruoca/CE";"JRoberto";M
"usp2015uxay";2015-10-25T05:19:50.304Z;-40.581;-3.319;0.0;2.3;"mR";"Uruoca/CE";"JRoberto";M
"usp2015uxaw";2015-10-25T05:16:19.935Z;-40.587;-3.287;0.0;2.8;"mR";"Uruoca/CE";"JRoberto";M
"usp2015uxav";2015-10-25T05:15:51.634Z;-40.578;-3.274;0.0;2.0;"mR";"Uruoca/CE";"JRoberto";M
"usp2015utna";2015-10-23T06:53:11.955Z;-48.119;-24.731;0.0;3.3;"mR";"Cajati/SP";"JRoberto";M
"usp2015unpa";2015-10-20T01:04:03.369Z;-40.194;-3.820;0.0;1.5;"mR";"Forquilha/CE";"JRoberto";M
"usp2015uhrz";2015-10-16T19:45:44.351Z;-40.522;-3.823;0.0;1.3;"mR";"Carire/CE";"JRoberto";M
"usp2015ubdz";2015-10-13T05:51:22.395Z;-73.979;-8.745;142.2;4.2;"mb";"Marechal Thaumaturgo/AC";"JRoberto";M
"usp2015tuom";2015-10-09T15:12:49.755Z;-48.691;-13.495;0.0;2.7;"mR";"Trombas/GO";"JRoberto";M
"usp2015tuok";2015-10-09T15:10:14.070Z;-38.920;-5.369;0.0;2.3;"mR";"Banabuiu/CE";"JRoberto";M
"usp2015ttcl";2015-10-08T19:58:36.492Z;-38.972;-7.555;0.0;2.4;"mR";"Brejo Santo/CE";"JRoberto";M
"usp2015tswl";2015-10-08T16:58:31.777Z;-39.909;-3.812;0.0;2.5;"mR";"Iraucuba/CE";"JRoberto";M
"usp2015syvj";2015-09-27T17:41:58.811Z;-52.675;-13.808;0.0;2.9;"mR";"Canarana/MT";"jroberto";M
"usp2015srdr";2015-09-23T12:49:02.911Z;-35.750;-5.509;0.0;2.5;"mR";"Joao Camara/RN";"JRoberto";M
"usp2015sqng";2015-09-23T04:30:56.457Z;-35.734;-5.506;0.0;2.1;"mR";"Joao Camara/RN";"JRoberto";M
"usp2015sofu";2015-09-21T22:28:33.997Z;-50.222;-28.339;0.0;2.9;"mR";"Sao Joaquim/SC";"JRoberto";M
"usp2015slzp";2015-09-20T17:04:39.173Z;-51.184;-29.031;0.0;2.4;"mR";"Flores da Cunha/RS";"JRoberto";M
"usp2015slzo";2015-09-20T17:03:04.223Z;-51.193;-29.026;0.0;2.5;"mR";"Flores da Cunha/RS";"JRoberto";M
"usp2015slpf";2015-09-20T11:49:19.473Z;-35.763;-5.479;5.0;3.1;"mR";"Joao Camara/RN";"massumpcao";M
"usp2015skok";2015-09-19T22:17:13.861Z;-73.685;-8.274;173.3;4.3;"mb";"Porto Walter/AC";"massumpcao";M
"usp2015sdfd";2015-09-15T21:38:23.636Z;-39.931;-3.798;0.0;2.5;"mR";"Iraucuba/CE";"JRoberto";M
"usp2015sdet";2015-09-15T21:27:03.239Z;-50.735;-14.542;0.0;3.4;"mR";"Mozarlandia/GO";"JRoberto";M
"usp2015rzvt";2015-09-14T01:29:38.095Z;-39.793;-3.825;0.0;1.7;"mR";"Iraucuba/CE";"JRoberto";M
"usp2015rxwc";2015-09-12T23:24:35.000Z;-36.122;-9.407;0.0;0.6;"MLv";"Cajueiro/AL";"jroberto@vitoria";M
"usp2015rufk";2015-09-10T23:33:00.795Z;-39.892;-3.787;0.0;1.3;"mR";"Iraucuba/CE";"JRoberto";M
"usp2015rufg";2015-09-10T23:28:53.080Z;-39.905;-3.817;0.0;2.3;"mR";"Iraucuba/CE";"JRoberto";M
"usp2015rngx";2015-09-07T04:21:25.682Z;-71.791;-6.898;563.2;3.8;"mb";"Ipixuna/AM";"JRoberto";M
"usp2015rgpr";2015-09-03T12:50:52.105Z;-51.162;-29.213;0.0;2.0;"mR";"Caxias do Sul/RS";"JRoberto";M
"usp2015qype";2015-08-30T03:29:40.484Z;-40.742;-18.671;0.0;2.1;"mR";"Vila Pavao/ES";"jroberto";M
"usp2015qscg";2015-08-26T14:09:01.267Z;-40.803;-23.297;0.0;3.0;"mR";"South Atlantic Ocean";"JRoberto";M
"usp2015qbyq";2015-08-17T18:09:01.212Z;-54.745;-3.848;0.0;3.0;"mR";"Ruropolis/PA";"JRoberto";M
"usp2015pyxd";2015-08-16T01:59:44.016Z;-51.157;-29.217;0.0;1.7;"MLv";"Caxias do Sul/RS";"JRoberto";M
"usp2015pwwz";2015-08-14T23:38:18.724Z;-50.572;-6.171;0.0;2.8;"mR";"Agua Azul do Norte/PA";"JRoberto";M
"usp2015ppry";2015-08-11T01:08:49.000Z;-41.510;-21.041;0.0;2.4;"M";"Apiaca/ES";"marcelo";M
"usp2015plbi";2015-08-08T12:12:21.378Z;-43.861;-16.683;2.0;1.7;"mR";"Montes Claros/MG";"JRoberto";M
"usp2015pjdm";2015-08-07T11:01:17.326Z;-43.856;-16.729;2.0;1.2;"mR";"Montes Claros/MG";"JRoberto";M
"usp2015phgr";2015-08-06T10:21:28.000Z;-48.500;-21.048;0.0;0.7;"MLv";"Bebedouro/SP";"JRoberto";M
"usp2015pgki";2015-08-05T23:04:39.000Z;-48.504;-21.054;0.0;1.1;"MLv";"Bebedouro/SP";"JRoberto";M
"usp2015pehq";2015-08-04T19:26:32.000Z;-44.882;-21.495;0.0;2.7;"M";"Luminarias/MG";"marcelo";M
"usp2015pebj";2015-08-04T16:16:15.973Z;-47.727;-14.164;0.0;2.5;"mR";"Alto Paraiso de Goias/GO";"JRoberto";M
"usp2015pciv";2015-08-03T17:46:40.856Z;-59.570;2.626;0.0;3.2;"mR";"Guyana";"JRoberto";M
"usp2015pcdi";2015-08-03T14:59:45.340Z;-43.906;-16.666;0.0;1.8;"mR";"Montes Claros/MG";"JRoberto";M
"usp2015owvk";2015-07-31T17:17:56.775Z;-72.558;-8.293;10.0;4.1;"mb";"Peru-Brazil Border Region";"jroberto";M
"usp2015ouvi";2015-07-30T14:59:25.291Z;-43.857;-16.679;0.0;1.5;"mR";"Montes Claros/MG";"jroberto";M
"usp2015oucr";2015-07-30T05:34:41.000Z;-48.504;-21.054;0.0;1.1;"MLv";"Bebedouro/SP";"JRoberto";M
"usp2015othr";2015-07-29T18:57:59.700Z;-47.530;-11.657;0.0;3.0;"mR";"Natividade/TO";"jroberto";M
"usp2015osqf";2015-07-29T10:08:41.594Z;-40.510;-3.350;0.0;1.7;"mR";"Senador Sa/CE";"jroberto";M
"usp2015oqoy";2015-07-28T07:13:51.212Z;-56.766;-17.372;0.0;2.5;"mR";"Pocone/MT";"jroberto";M
"usp2015oqfz";2015-07-28T02:42:34.687Z;-73.547;-6.354;10.0;4.4;"mb";"Peru-Brazil Border Region";"jroberto";M
"usp2015opqs";2015-07-27T18:58:32.397Z;-48.913;-20.034;0.0;2.9;"mR";"Frutal/MG";"JRoberto";M
"usp2015omkl";2015-07-26T00:24:40.615Z;-40.682;-2.968;0.0;1.8;"mR";"Camocim/CE";"jroberto";M
"usp2015omfc";2015-07-25T21:42:50.051Z;-35.907;-8.246;0.0;2.5;"mR";"Caruaru/PE";"jroberto";M
"usp2015oekb";2015-07-21T15:08:56.775Z;-48.704;-13.296;0.0;2.5;"mR";"Montividiu do Norte/GO";"JRoberto";M
"usp2015odce";2015-07-20T22:00:42.361Z;-40.717;-3.048;0.0;3.3;"mR";"Granja/CE";"jroberto";M
"usp2015nrvg";2015-07-14T18:00:30.252Z;-43.941;-16.678;2.0;1.4;"mR";"Montes Claros/MG";"JRoberto";M
"usp2015nphy";2015-07-13T09:01:36.650Z;-49.326;-25.202;0.0;2.5;"mR";"Rio Branco do Sul/PR";"JRoberto";M
"usp2015nnnz";2015-07-12T09:46:45.142Z;-49.313;-25.184;0.0;2.8;"mR";"Rio Branco do Sul/PR";"JRoberto";M
"usp2015nhmd";2015-07-09T02:07:28.243Z;-41.772;-15.881;0.0;2.8;"mR";"Curral de Dentro/MG";"JRoberto";M
"usp2015nhme";2015-07-09T02:04:23.109Z;-59.069;-24.365;10.0;4.3;"mb";"Northeastern Argentina";"Cleusa";M
"usp2015nhai";2015-07-08T20:04:40.215Z;-43.880;-16.670;2.0;2.2;"mR";"Montes Claros/MG";"JRoberto";M
"usp2015nfhf";2015-07-07T21:17:30.347Z;-48.388;-12.057;0.0;2.5;"mR";"Peixe/TO";"JRoberto";M
"usp2015nddq";2015-07-06T17:12:15.198Z;-62.371;3.802;0.0;3.6;"mR";"Amajari/RR";"JRoberto";M
"usp2015ncax";2015-07-06T02:42:08.093Z;-40.019;-22.429;0.0;2.5;"mR";"Sao Joao da Barra/RJ";"JRoberto";M
"usp2015ncat";2015-07-06T02:36:42.558Z;-39.991;-22.455;0.0;2.2;"mR";"South Atlantic Ocean";"JRoberto";M
"usp2015nazp";2015-07-05T12:54:08.895Z;-49.824;-21.923;0.0;2.8;"mR";"Guaimbe/SP";"jroberto";M
"usp2015mums";2015-07-01T23:34:45.963Z;-51.171;-29.174;0.0;2.0;"mR";"Caxias do Sul/RS";"jroberto";M
"usp2015msju";2015-06-30T19:49:54.091Z;-35.927;-8.282;0.0;2.2;"mR";"Caruaru/PE";"JRoberto";M
"usp2015msiv";2015-06-30T19:20:03.222Z;-35.932;-8.272;0.0;2.0;"mR";"Caruaru/PE";"JRoberto";M
"usp2015mdzc";2015-06-22T22:31:08.560Z;-43.874;-16.754;2.0;1.6;"mR";"Montes Claros/MG";"JRoberto";M
"usp2015mdig";2015-06-22T14:00:25.564Z;-52.673;-9.046;0.0;3.3;"mR";"Rio Peti/PA";"JRoberto";M
"usp2015lzjp";2015-06-20T10:08:13.468Z;-73.579;-8.221;156.4;4.0;"mb";"Porto Walter/AC";"JRoberto";M
"usp2015lwap";2015-06-18T14:10:53.317Z;-43.919;-16.620;0.0;1.7;"mR";"Montes Claros/MG";"JRoberto";M
"usp2015lukd";2015-06-17T16:44:07.760Z;-56.282;-25.989;0.0;3.2;"mR";"Paraguay";"JRoberto";M
"usp2015lrpz";2015-06-16T04:17:04.001Z;-36.095;-5.418;0.0;1.8;"mR";"Jandaira/RN";"JRoberto";M
"usp2015loms";2015-06-14T11:13:37.390Z;-71.350;-9.521;574.5;3.9;"mb";"Jordao/AC";"JRoberto";M
"usp2015llnz";2015-06-12T20:27:21.580Z;-43.984;-16.697;3.2;2.1;"mR";"Montes Claros/MG";"JRoberto";M
"usp2015lhwb";2015-06-10T20:01:25.051Z;-43.854;-16.688;2.0;2.0;"mR";"Montes Claros/MG";"JRoberto";M
"usp2015kzxm";2015-06-06T11:37:01.088Z;-50.398;-31.783;0.0;3.7;"mR";"Mostardas/RS";"JRoberto";M
"usp2015kyzo";2015-06-05T23:32:20.181Z;-56.690;-11.457;0.0;3.1;"mR";"Tabapora/MT";"JRoberto";M
"usp2015kxhy";2015-06-05T01:29:42.915Z;-38.280;-4.612;0.0;2.7;"mR";"Ocara/CE";"JRoberto";M
"usp2015krbh";2015-06-01T15:19:00.700Z;-51.856;-23.581;0.0;2.9;"mR";"Marialva/PR";"JRoberto";M
"usp2015kqfu";2015-06-01T04:27:09.290Z;-73.640;-8.158;152.4;3.7;"mb";"Porto Walter/AC";"JRoberto";M
"usp2015khve";2015-05-27T14:00:50.415Z;-43.890;-16.712;2.0;1.7;"mR";"Montes Claros/MG";"jroberto";M
"usp2015kfwi";2015-05-26T12:19:06.490Z;-42.200;-23.481;0.0;2.9;"mR";"Arraial do Cabo/RJ";"jroberto";M
"usp2015kdft";2015-05-25T01:39:53.252Z;-44.413;-22.879;0.0;2.2;"mR";"Angra dos Reis/RJ";"JRoberto";M
"usp2015jxgc";2015-05-21T19:01:47.946Z;-74.043;-8.075;147.7;4.0;"mb";"Mancio Lima/AC";"Cleusa";M
"usp2015jvyu";2015-05-21T02:12:13.278Z;-51.214;-25.018;0.0;3.1;"mR";"Prudentopolis/PR";"jroberto";M
"usp2015jvav";2015-05-20T14:05:47.319Z;-72.785;-8.628;156.6;4.0;"mb";"Peru-Brazil Border Region";"jroberto";M
"usp2015jmbl";2015-05-15T16:10:31.082Z;-44.416;-22.905;0.0;2.2;"mR";"Rio Acima/MG";"JRoberto";M
"usp2015jiaz";2015-05-13T11:24:33.634Z;-40.541;-3.588;0.0;3.0;"mR";"Alcantaras/CE";"JRoberto";M
"usp2015jetk";2015-05-11T16:09:59.704Z;-43.554;-20.144;0.0;2.4;"mR";"Ouro Preto/MG";"JRoberto";M
"usp2015jedy";2015-05-11T08:21:43.864Z;-71.322;-9.232;616.1;4.0;"mb";"Jordao/AC";"JRoberto";M
"usp2015jckx";2015-05-10T09:35:01.172Z;-44.412;-22.899;0.0;2.0;"mR";"Angra dos Reis/RJ";"JRoberto";M
"usp2015jckw";2015-05-10T09:34:53.760Z;-44.407;-22.921;0.0;1.9;"MLv";"Angra dos Reis/RJ";"jroberto";M
"usp2015jbab";2015-05-09T14:58:44.202Z;-44.413;-22.889;0.0;2.2;"MLv";"Angra dos Reis/RJ";"jroberto";M
"usp2015jazt";2015-05-09T14:51:18.957Z;-44.409;-22.907;0.0;2.2;"MLv";"Angra dos Reis/RJ";"jroberto";M
"usp2015iysk";2015-05-08T08:51:05.616Z;-42.915;-24.219;0.0;2.5;"mR";"South Atlantic Ocean";"jroberto";M
"usp2015ixcv";2015-05-07T11:46:53.067Z;-72.030;-8.485;356.0;4.7;"mb";"Porto Walter/AC";"JRoberto";M
"usp2015ivoi";2015-05-06T15:22:37.797Z;-43.834;-20.874;0.0;2.3;"mR";"Cristiano Otoni/MG";"JRoberto";M
"usp2015isrt";2015-05-05T01:41:36.720Z;-44.053;-19.601;0.0;2.1;"mR";"Pedro Leopoldo/MG";"JRoberto";M
"usp2015ikmv";2015-04-30T14:07:48.839Z;-68.578;-6.224;0.0;4.1;"mb";"Itamarati/AM";"JRoberto";M
"usp2015ijdr";2015-04-29T20:22:15.427Z;-44.059;-16.708;2.0;2.0;"mR";"Montes Claros/MG";"JRoberto";M
"usp2015ichx";2015-04-26T02:30:28.071Z;-65.329;-12.207;10.0;4.6;"mb";"Northern Bolivia";"jroberto@vitoria";M
"usp2015ibuk";2015-04-25T19:44:21.561Z;-50.478;-22.597;0.0;2.6;"mR";"Assis/SP";"JRoberto";M
"usp2015hnoj";2015-04-18T00:46:20.303Z;-37.633;-4.879;0.0;2.1;"mR";"Jaguaruana/CE";"JRoberto";M
"usp2015hngk";2015-04-17T20:43:55.626Z;-41.118;-20.729;0.0;2.0;"mR";"Cachoeiro de Itapemirim/ES";"JRoberto";M
"usp2015hlrv";2015-04-17T00:15:28.196Z;-51.181;-29.181;0.0;2.0;"mR";"Caxias do Sul/RS";"JRoberto";M
